812.3,812.3,812.X,812.X,TRUE,0,839.690c,Literaturgeschichte,,,,,,HWD 580 OR HWA 580 OR HWB 580 ,,,,,,,,,,,,,,"lkl=""hwd 580"" or lkl=""hwa 580"" or lkl=""hwb 580 """,,,,,,,,,"{""ic"":""lkl=\""hwd 580\"" or lkl=\""hwa 580\"" or lkl=\""hwb 580 \""""}"
812.4,812.4,812.X,812.X,TRUE,0,839.690d,Volksdichtung,,,,,,HWD 438 OR HWD 446 OR HWA 438 OR HWA 446 OR HWB 438 OR HWB 446,,,,,,,,,,,,,,"lkl=""hwd 438"" or lkl=""hwd 446"" or lkl=""hwa 438"" or lkl=""hwa 446"" or lkl=""hwb 438"" or lkl=""hwb 446""",,,,,,,,,"{""ic"":""lkl=\""hwd 438\"" or lkl=\""hwd 446\"" or lkl=\""hwa 438\"" or lkl=\""hwa 446\"" or lkl=\""hwb 438\"" or lkl=\""hwb 446\""""}"
812.5,812.5,812.X,812.X,TRUE,0,839.690e,Textsammlungen,,,,,,HWD 4** OR HWD 5** OR HWA 4** OR HWA 5 ** OR HWB 4** OR HWB 5** OR ,,,,,,,,,,,,,,"lkl=""hwd 4?"" or lkl=""hwd 5?"" or lkl=""hwa 4?"" or lkl=""hwa 5 ?"" or lkl=""hwb 4?"" or lkl=""hwb 5?"" or lkl=""""",,,,,,,,,"{""ic"":""lkl=\""hwd 4?\"" or lkl=\""hwd 5?\"" or lkl=\""hwa 4?\"" or lkl=\""hwa 5 ?\"" or lkl=\""hwb 4?\"" or lkl=\""hwb 5?\"" or lkl=\""\""""}"
812.6,812.6,812.X,812.X,TRUE,0,839.690f,Autoren,,,,,,HWD 6** OR HWA 6** OR HWB 6**,,,,,,,,,,,,,,"lkl=""hwd 6?"" or lkl=""hwa 6?"" or lkl=""hwb 6?""",,,,,,,,,"{""ic"":""lkl=\""hwd 6?\"" or lkl=\""hwa 6?\"" or lkl=\""hwb 6?\""""}"
813.*,813.X,81X,81X,TRUE,6,839.699*,Färöische Literatur,,,,HWN 4** OR HWN 5** OR HWN 6**,,,,,,,,,,,,,,"lkl=""hwn 4?"" or lkl=""hwn 5?"" or lkl=""hwn 6?""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 4?\"" or lkl=\""hwn 5?\"" or lkl=\""hwn 6?\""""}"
813.1,813.1,813.X,813.X,TRUE,0,839.699a,Allgemeines,,,,HWN 5**,,,,,,,,,,,,,,"lkl=""hwn 5?""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 5?\""""}"
813.2,813.2,813.X,813.X,TRUE,0,839.699b,Literaturtheorie,,,,HWN 510 OR HWN 512,,,,,,,,,,,,,,"lkl=""hwn 510"" or lkl=""hwn 512""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 510\"" or lkl=\""hwn 512\""""}"
813.3,813.3,813.X,813.X,TRUE,0,839.699c,Literaturgeschichte,,,,HWN 580,,,,,,,,,,,,,,"lkl=""hwn 580""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 580\""""}"
813.4,813.4,813.X,813.X,TRUE,0,839.699d,Volksdichtung,,,,HWN 438 OR HWN 446,,,,,,,,,,,,,,"lkl=""hwn 438"" or lkl=""hwn 446""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 438\"" or lkl=\""hwn 446\""""}"
813.5,813.5,813.X,813.X,TRUE,0,839.699e,Textsammlungen,,,,HWN 4** OR HWN 5** ,,,,,,,,,,,,,,"lkl=""hwn 4?"" or lkl=""hwn 5? """,,,,,,,,,,,"{""sca"":""lkl=\""hwn 4?\"" or lkl=\""hwn 5? \""""}"
813.6,813.6,813.X,813.X,TRUE,0,839.699f,Autoren,,,,HWN 6**,,,,,,,,,,,,,,"lkl=""hwn 6?""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 6?\""""}"
814.*,814.X,81X,81X,TRUE,6,839.7*,Schwedische Literatur,,,,,,,,HWS 4** OR HWS 5** OR HWS 6**,,,,,,,,,,,,,,"lkl=""hws 4?"" or lkl=""hws 5?"" or lkl=""hws 6?""",,,,,,,"{""se"":""lkl=\""hws 4?\"" or lkl=\""hws 5?\"" or lkl=\""hws 6?\""""}"
814.1,814.1,814.X,814.X,TRUE,0,839.7a,Allgemeines,,,,,,,,HWS 5**,,,,,,,,,,,,,,"lkl=""hws 5?""",,,,,,,"{""se"":""lkl=\""hws 5?\""""}"
814.2,814.2,814.X,814.X,TRUE,0,839.7b,Literaturtheorie,,,,,,,,HWS 510 OR HWS 512,,,,,,,,,,,,,,"lkl=""hws 510"" or lkl=""hws 512""",,,,,,,"{""se"":""lkl=\""hws 510\"" or lkl=\""hws 512\""""}"
814.3,814.3,814.X,814.X,TRUE,0,839.7c,Literaturgeschichte,,,,,,,,HWS 580,,,,,,,,,,,,,,"lkl=""hws 580""",,,,,,,"{""se"":""lkl=\""hws 580\""""}"
814.4,814.4,814.X,814.X,TRUE,0,839.7d,Volksdichtung,,,,,,,,HWS 438 OR HWS 446,,,,,,,,,,,,,,"lkl=""hws 438"" or lkl=""hws 446""",,,,,,,"{""se"":""lkl=\""hws 438\"" or lkl=\""hws 446\""""}"
814.5,814.5,814.X,814.X,TRUE,0,839.7e,Textsammlungen,,,,,,,,HWS 4** OR HWS 5**,,,,,,,,,,,,,,"lkl=""hws 4?"" or lkl=""hws 5?""",,,,,,,"{""se"":""lkl=\""hws 4?\"" or lkl=\""hws 5?\""""}"
814.6,814.6,814.X,814.X,TRUE,0,839.7f,Autoren,,,,,,,,HWS 6**,,,,,,,,,,,,,,"lkl=""hws 6?""",,,,,,,"{""se"":""lkl=\""hws 6?\""""}"
815.*,815.X,81X,81X,TRUE,6,839.81*,Dänische Literatur,,,,,HWK 4** OR HWK 5** OR HWK 6**,,,,,,,,,,,,,,"lkl=""hwk 4?"" or lkl=""hwk 5?"" or lkl=""hwk 6?""",,,,,,,,,,"{""dk"":""lkl=\""hwk 4?\"" or lkl=\""hwk 5?\"" or lkl=\""hwk 6?\""""}"
815.1,815.1,815.X,815.X,TRUE,0,839.81a,Allgemeines,,,,,HWK 5**,,,,,,,,,,,,,,"lkl=""hwk 5?""",,,,,,,,,,"{""dk"":""lkl=\""hwk 5?\""""}"
815.2,815.2,815.X,815.X,TRUE,0,839.81b,Literaturtheorie,,,,,HWK 510 OR HWK 512,,,,,,,,,,,,,,"lkl=""hwk 510"" or lkl=""hwk 512""",,,,,,,,,,"{""dk"":""lkl=\""hwk 510\"" or lkl=\""hwk 512\""""}"
815.3,815.3,815.X,815.X,TRUE,0,839.81c,Literaturgeschichte,,,,,HWK 580,,,,,,,,,,,,,,"lkl=""hwk 580""",,,,,,,,,,"{""dk"":""lkl=\""hwk 580\""""}"
815.4,815.4,815.X,815.X,TRUE,0,839.81d,Volksdichtung,,,,,HWK 438 OR HWK 446,,,,,,,,,,,,,,"lkl=""hwk 438"" or lkl=""hwk 446""",,,,,,,,,,"{""dk"":""lkl=\""hwk 438\"" or lkl=\""hwk 446\""""}"
815.5,815.5,815.X,815.X,TRUE,0,839.81e,Textsammlungen,,,,,HWK 4** OR HWK 5**,,,,,,,,,,,,,,"lkl=""hwk 4?"" or lkl=""hwk 5?""",,,,,,,,,,"{""dk"":""lkl=\""hwk 4?\"" or lkl=\""hwk 5?\""""}"
815.6,815.6,815.X,815.X,TRUE,0,839.81f,Autoren,,,,,HWK 6**,,,,,,,,,,,,,,"lkl=""hwk 6?""",,,,,,,,,,"{""dk"":""lkl=\""hwk 6?\""""}"
816.*,816.X,81X,81X,TRUE,6,839.82*,Norwegische Literatur,,,,,,,,,HWG 4** OR HWG 5** OR HWG 6**,,,,,,,,,,,,,,"lkl=""hwg 4?"" or lkl=""hwg 5?"" or lkl=""hwg 6?""",,,,,,"{""no"":""lkl=\""hwg 4?\"" or lkl=\""hwg 5?\"" or lkl=\""hwg 6?\""""}"
816.1,816.1,816.X,816.X,TRUE,0,839.82a,Allgemeines,,,,,,,,,HWG 5**,,,,,,,,,,,,,,"lkl=""hwg 5?""",,,,,,"{""no"":""lkl=\""hwg 5?\""""}"
816.2,816.2,816.X,816.X,TRUE,0,839.82b,Literaturtheorie,,,,,,,,,HWG 510 OR HWG 512,,,,,,,,,,,,,,"lkl=""hwg 510"" or lkl=""hwg 512""",,,,,,"{""no"":""lkl=\""hwg 510\"" or lkl=\""hwg 512\""""}"
816.3,816.3,816.X,816.X,TRUE,0,839.82c,Literaturgeschichte,,,,,,,,,HWG 580,,,,,,,,,,,,,,"lkl=""hwg 580""",,,,,,"{""no"":""lkl=\""hwg 580\""""}"
816.4,816.4,816.X,816.X,TRUE,0,839.82d,Volksdichtung,,,,,,,,,HWG 438 OR HWG 446,,,,,,,,,,,,,,"lkl=""hwg 438"" or lkl=""hwg 446""",,,,,,"{""no"":""lkl=\""hwg 438\"" or lkl=\""hwg 446\""""}"
816.5,816.5,816.X,816.X,TRUE,0,839.82e,Textsammlungen,,,,,,,,,HWG 4** OR HWG 5**,,,,,,,,,,,,,,"lkl=""hwg 4?"" or lkl=""hwg 5?""",,,,,,"{""no"":""lkl=\""hwg 4?\"" or lkl=\""hwg 5?\""""}"
816.6,816.6,816.X,816.X,TRUE,0,839.82f,Autoren,,,,,,,,,HWG 6**,,,,,,,,,,,,,,"lkl=""hwg 6?""",,,,,,"{""no"":""lkl=\""hwg 6?\""""}"
82*,82X,8XX,8XX,TRUE,4,891*,Baltische Literaturen,,,,,,,,,,,JH 4** OR JH 5** OR JH 6**,,,,,,,,,,,,,,"lkl=""jh 4?"" or lkl=""jh 5?"" or lkl=""jh 6?""",,,,"{""bal"":""lkl=\""jh 4?\"" or lkl=\""jh 5?\"" or lkl=\""jh 6?\""""}"
820,820,82X,82X,TRUE,0,891.9A,"Allgemeines, Literaturgeschichte",,,,,,,,,,,JH 500 OR JH 580,,,,,,,,,,,,,,"lkl=""jh 500"" or lkl=""jh 580""",,,,"{""bal"":""lkl=\""jh 500\"" or lkl=\""jh 580\""""}"
821.*,821.X,82X,82X,TRUE,2,891.91*,Altpreußische Literatur,,,,,,,,,,,JHB 4** OR JHB 5** OR JHB 6**,,,,,,,,,,,,,,"lkl=""jhb 4?"" or lkl=""jhb 5?"" or lkl=""jhb 6?""",,,,"{""bal"":""lkl=\""jhb 4?\"" or lkl=\""jhb 5?\"" or lkl=\""jhb 6?\""""}"
821.1,821.1,821.X,821.X,TRUE,0,891.91a,Allgemeines,,,,,,,,,,,JHB 5**,,,,,,,,,,,,,,"lkl=""jhb 5?""",,,,"{""bal"":""lkl=\""jhb 5?\""""}"
821.2,821.2,821.X,821.X,TRUE,0,891.91b,Sprach- und Literaturgeschichte,,,,,,,,,,,JHB 321 OR JHB 580,,,,,,,,,,,,,,"lkl=""jhb 321"" or lkl=""jhb 580""",,,,"{""bal"":""lkl=\""jhb 321\"" or lkl=\""jhb 580\""""}"
822.*,822.X,82X,82X,TRUE,6,891.92*,Litauische Literatur,,,,,,,,,,,,,,JHE 4** OR JHE 5** OR JHE 6**,,,,,,,,,,,,,,"lkl=""jhe 4?"" or lkl=""jhe 5?"" or lkl=""jhe 6?""","{""lt"":""lkl=\""jhe 4?\"" or lkl=\""jhe 5?\"" or lkl=\""jhe 6?\""""}"
822.1,822.1,822.X,822.X,TRUE,0,891.92a,Allgemeines,,,,,,,,,,,,,,JHE 5**,,,,,,,,,,,,,,"lkl=""jhe 5?""","{""lt"":""lkl=\""jhe 5?\""""}"
822.2,822.2,822.X,822.X,TRUE,0,891.92b,Literaturtheorie,,,,,,,,,,,,,,JHE 510 OR JHE 512,,,,,,,,,,,,,,"lkl=""jhe 510"" or lkl=""jhe 512""","{""lt"":""lkl=\""jhe 510\"" or lkl=\""jhe 512\""""}"
822.3,822.3,822.X,822.X,TRUE,0,891.92c,Literaturgeschichte,,,,,,,,,,,,,,JHE 580,,,,,,,,,,,,,,"lkl=""jhe 580""","{""lt"":""lkl=\""jhe 580\""""}"
822.4,822.4,822.X,822.X,TRUE,0,891.92d,Volksdichtung,,,,,,,,,,,,,,JHE 438 OR JHE 446,,,,,,,,,,,,,,"lkl=""jhe 438"" or lkl=""jhe 446""","{""lt"":""lkl=\""jhe 438\"" or lkl=\""jhe 446\""""}"
822.5,822.5,822.X,822.X,TRUE,0,891.92e,Textsammlungen,,,,,,,,,,,,,,JHE 4** OR JHE 5** ,,,,,,,,,,,,,,"lkl=""jhe 4?"" or lkl=""jhe 5? ""","{""lt"":""lkl=\""jhe 4?\"" or lkl=\""jhe 5? \""""}"
822.6,822.6,822.X,822.X,TRUE,0,891.92f,Primär- und Sekundätliteratur zu einzelnen Autoren,,,,,,,,,,,,,,JHE 6**,,,,,,,,,,,,,,"lkl=""jhe 6?""","{""lt"":""lkl=\""jhe 6?\""""}"
823.*,823.X,82X,82X,TRUE,6,891.93*,Lettische Literatur,,,,,,,,,,,,,JHG 4** OR JHG 5** OR JHG 6**,,,,,,,,,,,,,,"lkl=""jhg 4?"" or lkl=""jhg 5?"" or lkl=""jhg 6?""",,"{""lv"":""lkl=\""jhg 4?\"" or lkl=\""jhg 5?\"" or lkl=\""jhg 6?\""""}"
823.1,823.1,823.X,823.X,TRUE,0,891.93a,Allgemeines,,,,,,,,,,,,,JHG 5**,,,,,,,,,,,,,,"lkl=""jhg 5?""",,"{""lv"":""lkl=\""jhg 5?\""""}"
823.2,823.2,823.X,823.X,TRUE,0,891.93b,Literaturtheorie,,,,,,,,,,,,,JHG 510 OR JHG 512,,,,,,,,,,,,,,"lkl=""jhg 510"" or lkl=""jhg 512""",,"{""lv"":""lkl=\""jhg 510\"" or lkl=\""jhg 512\""""}"
823.3,823.3,823.X,823.X,TRUE,0,891.93c,Literaturgeschichte,,,,,,,,,,,,,JHG 580,,,,,,,,,,,,,,"lkl=""jhg 580""",,"{""lv"":""lkl=\""jhg 580\""""}"
823.4,823.4,823.X,823.X,TRUE,0,891.93d,Volksdichtung,,,,,,,,,,,,,JHG 438 OR JHG 446,,,,,,,,,,,,,,"lkl=""jhg 438"" or lkl=""jhg 446""",,"{""lv"":""lkl=\""jhg 438\"" or lkl=\""jhg 446\""""}"
823.5,823.5,823.X,823.X,TRUE,0,891.93e,Textsammlungen,,,,,,,,,,,,,JHG 4** OR JHG 5** ,,,,,,,,,,,,,,"lkl=""jhg 4?"" or lkl=""jhg 5? """,,"{""lv"":""lkl=\""jhg 4?\"" or lkl=\""jhg 5? \""""}"
823.6,823.6,823.X,823.X,TRUE,0,891.93f,Primär- und Sekundärliteratur zu einzelnen Autoren,,,,,,,,,,,,,JHE 6**,,,,,,,,,,,,,,"lkl=""jhe 6?""",,"{""lv"":""lkl=\""jhe 6?\""""}"
83*,83X,8XX,8XX,TRUE,3,894.54*,Ostseefinnische Literaturen,,,,,,,,,,JLM 4** OR JLM 5** OR JLS 4** AND JLN 4** OR JLS 5** AND JLN 5**,,,,,,,,,,,,,,"lkl=""jlm 4?"" or lkl=""jlm 5?"" or lkl=""jls 4?"" and lkl=""jln 4?"" or lkl=""jls 5?"" and lkl=""jln 5?""",,,,,"{""fi"":""lkl=\""jlm 4?\"" or lkl=\""jlm 5?\"" or lkl=\""jls 4?\"" and lkl=\""jln 4?\"" or lkl=\""jls 5?\"" and lkl=\""jln 5?\""""}"
830,830,83X,83X,TRUE,0,894.54A,"Allgemeines, Literaturgeschichte",,,,,,,,,,JLM 500 OR JLM 580 OR JLS 500 AND JLN 500 OR JLS 580 AND JLN 580,,,,,,,,,,,,,,"lkl=""jlm 500"" or lkl=""jlm 580"" or lkl=""jls 500"" and lkl=""jln 500"" or lkl=""jls 580"" and lkl=""jln 580""",,,,,"{""fi"":""lkl=\""jlm 500\"" or lkl=\""jlm 580\"" or lkl=\""jls 500\"" and lkl=\""jln 500\"" or lkl=\""jls 580\"" and lkl=\""jln 580\""""}"
831.*,831.X,83X,83X,TRUE,6,894.541*,Finnische Literatur,,,,,,,,,,JLN 4** OR JLN 5** OR JLN 6**,,,,,,,,,,,,,,"lkl=""jln 4?"" or lkl=""jln 5?"" or lkl=""jln 6?""",,,,,"{""fi"":""lkl=\""jln 4?\"" or lkl=\""jln 5?\"" or lkl=\""jln 6?\""""}"
831.1,831.1,831.X,831.X,TRUE,0,894.541a,Allgemeines,,,,,,,,,,JLN 5**,,,,,,,,,,,,,,"lkl=""jln 5?""",,,,,"{""fi"":""lkl=\""jln 5?\""""}"
831.2,831.2,831.X,831.X,TRUE,0,894.541b,Literaturtheorie,,,,,,,,,,JLN 510 OR JLN 512,,,,,,,,,,,,,,"lkl=""jln 510"" or lkl=""jln 512""",,,,,"{""fi"":""lkl=\""jln 510\"" or lkl=\""jln 512\""""}"
831.3,831.3,831.X,831.X,TRUE,0,894.541c,Literaturgeschichte,,,,,,,,,,JLN 580,,,,,,,,,,,,,,"lkl=""jln 580""",,,,,"{""fi"":""lkl=\""jln 580\""""}"
831.4,831.4,831.X,831.X,TRUE,0,894.541d,Volksdichtung,,,,,,,,,,JLN 438 OR JLN 446 OR JLN 538 OR JLN 546,,,,,,,,,,,,,,"lkl=""jln 438"" or lkl=""jln 446"" or lkl=""jln 538"" or lkl=""jln 546""",,,,,"{""fi"":""lkl=\""jln 438\"" or lkl=\""jln 446\"" or lkl=\""jln 538\"" or lkl=\""jln 546\""""}"
831.5,831.5,831.X,831.X,TRUE,0,894.541e,Textsammlungen,,,,,,,,,,JLN 4** OR JLN 5** ,,,,,,,,,,,,,,"lkl=""jln 4?"" or lkl=""jln 5? """,,,,,"{""fi"":""lkl=\""jln 4?\"" or lkl=\""jln 5? \""""}"
831.6*,831.6X,831.X,831.X,TRUE,2,894.541f,Primär- und Sekundärliteratur zu einzelnen Autoren,,,,,,,,,,JLN 6**,,,,,,,,,,,,,,"lkl=""jln 6?""",,,,,"{""fi"":""lkl=\""jln 6?\""""}"
831.61,831.61,831.6X,831.6X,TRUE,0,894.541f,Primärliteratur von einzelnen Autoren,,,,,,,,,,JLN 610 OR JLN 620 OR JLN 630 ,,,,,,,,,,,,,,"lkl=""jln 610"" or lkl=""jln 620"" or lkl=""jln 630 """,,,,,"{""fi"":""lkl=\""jln 610\"" or lkl=\""jln 620\"" or lkl=\""jln 630 \""""}"
831.62,831.62,831.6X,831.6X,TRUE,0,894.541g,Sekundärliteratur zu einzelnen Autoren,,,,,,,,,,JLN 640 OR JLN 650 OR JLN 660 OR JLN 662 OR JLN 664 OR JLN 666 OR JLN 668 ,,,,,,,,,,,,,,"lkl=""jln 640"" or lkl=""jln 650"" or lkl=""jln 660"" or lkl=""jln 662"" or lkl=""jln 664"" or lkl=""jln 666"" or lkl=""jln 668 """,,,,,"{""fi"":""lkl=\""jln 640\"" or lkl=\""jln 650\"" or lkl=\""jln 660\"" or lkl=\""jln 662\"" or lkl=\""jln 664\"" or lkl=\""jln 666\"" or lkl=\""jln 668 \""""}"
832.*,832.X,83X,83X,TRUE,6,894.545*,Estnische Literatur,,,,,,,,,,,,JLS 4** OR JLS 5** OR JLS 6**,,,,,,,,,,,,,,"lkl=""jls 4?"" or lkl=""jls 5?"" or lkl=""jls 6?""",,,"{""ee"":""lkl=\""jls 4?\"" or lkl=\""jls 5?\"" or lkl=\""jls 6?\""""}"
832.1,832.1,832.X,832.X,TRUE,0,894.545a,Allgemeines,,,,,,,,,,,,JLS 5** ,,,,,,,,,,,,,,"lkl=""jls 5? """,,,"{""ee"":""lkl=\""jls 5? \""""}"
832.2,832.2,832.X,832.X,TRUE,0,894.545b,Literaturtheorie,,,,,,,,,,,,JLS 510 OR JLS 512,,,,,,,,,,,,,,"lkl=""jls 510"" or lkl=""jls 512""",,,"{""ee"":""lkl=\""jls 510\"" or lkl=\""jls 512\""""}"
832.3,832.3,832.X,832.X,TRUE,0,894.545c,Literaturgeschichte,,,,,,,,,,,,JLS 580,,,,,,,,,,,,,,"lkl=""jls 580""",,,"{""ee"":""lkl=\""jls 580\""""}"
832.4,832.4,832.X,832.X,TRUE,0,894.545d,Volksdichtung,,,,,,,,,,,,JLS 446 OR JLS 438 OR JLS 546 OR JLS 538,,,,,,,,,,,,,,"lkl=""jls 446"" or lkl=""jls 438"" or lkl=""jls 546"" or lkl=""jls 538""",,,"{""ee"":""lkl=\""jls 446\"" or lkl=\""jls 438\"" or lkl=\""jls 546\"" or lkl=\""jls 538\""""}"
832.5,832.5,832.X,832.X,TRUE,0,894.545e,Textsammlungen,,,,,,,,,,,,JLS 4**,,,,,,,,,,,,,,"lkl=""jls 4?""",,,"{""ee"":""lkl=\""jls 4?\""""}"
832.6,832.6,832.X,832.X,TRUE,0,894.545f,Primär- und Sekundärliteratur zu einzelnen Autoren,,,,,,,,,,,,JLS 6** ,,,,,,,,,,,,,,"lkl=""jls 6? """,,,"{""ee"":""lkl=\""jls 6? \""""}"
84*,84X,8XX,8XX,TRUE,0,894.55,Samische Literatur,,,,,,,,,,JLL 4** OR JLL 5** OR JLL 6**,,,,,,,,,,,,,,"lkl=""jll 4?"" or lkl=""jll 5?"" or lkl=""jll 6?""",,,,,"{""fi"":""lkl=\""jll 4?\"" or lkl=\""jll 5?\"" or lkl=\""jll 6?\""""}"
85*,85X,8XX,8XX,TRUE,0,897.12,Grönländische Literatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
9**,9XX,vifanord-ROOT,vifanord-ROOT,TRUE,4,9**,Geschichte und Geografie,,,,,,,,,,PNN* OR PNO* OR PNP* OR PNQ* OR PNR* OR QGC 5**,,,,,,,,,,,,,,"lkl=""pnn?"" or lkl=""pno?"" or lkl=""pnp?"" or lkl=""pnq?"" or lkl=""pnr?"" or lkl=""qgc 5?""",,,,,"{""fi"":""lkl=\""pnn?\"" or lkl=\""pno?\"" or lkl=\""pnp?\"" or lkl=\""pnq?\"" or lkl=\""pnr?\"" or lkl=\""qgc 5?\""""}"
91*,91X,9XX,9XX,TRUE,6,91*,"Geografie, Reisen",,,,,,,,,,QGC 5** OR QHG 230,,,,,,,,,,,,,,"lkl=""qgc 5?"" or lkl=""qhg 230""",,,,,"{""fi"":""lkl=\""qgc 5?\"" or lkl=\""qhg 230\""""}"
910,910,91X,91X,TRUE,0,910,Allgemeines,,,QGC 0** OR QGC 100,,QGC 2**,QGC 6**,,QGC 4**,QGC 3**,QGC 5** OR QHG 230,,,,,,,"lkl=""qgc 0?"" or lkl=""qgc 100""",,"lkl=""qgc 2?""","lkl=""qgc 6?""",,"lkl=""qgc 4?""","lkl=""qgc 3?""","lkl=""qgc 5?"" or lkl=""qhg 230""",,,,,"{""nord"":""lkl=\""qgc 0?\"" or lkl=\""qgc 100\"""",""dk"":""lkl=\""qgc 2?\"""",""ic"":""lkl=\""qgc 6?\"""",""se"":""lkl=\""qgc 4?\"""",""no"":""lkl=\""qgc 3?\"""",""fi"":""lkl=\""qgc 5?\"" or lkl=\""qhg 230\""""}"
911.*,911.X,91X,91X,TRUE,5,911,Historische Geografie,,,,,,,,,,QEK 000,,,,,,,,,,,,,,"lkl=""qek 000""",,,,,"{""fi"":""lkl=\""qek 000\""""}"
911.1,911.1,911.X,911.X,TRUE,0,911 AND t0900,Zeitlich übergreifend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
911.2,911.2,911.X,911.X,TRUE,0,911 AND t0902,Mittelalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
911.3,911.3,911.X,911.X,TRUE,0,911 AND t0903,Frühe Neuzeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
911.4,911.4,911.X,911.X,TRUE,0,911 AND t09034,19. Jahrhundert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
911.5,911.5,911.X,911.X,TRUE,0,911 AND t0904,20. Jahrhundert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
912,912,91X,91X,TRUE,0,912,"Atlanten, Karten, Pläne",,,,,,,,,,URC 5** OR URG 51* OR UQQ 720 ,,,,,,,,,,,,,,"lkl=""urc 5?"" or lkl=""urg 51?"" or lkl=""uqq 720 """,,,,,"{""fi"":""lkl=\""urc 5?\"" or lkl=\""urg 51?\"" or lkl=\""uqq 720 \""""}"
914.*,914.X,91X,91X,TRUE,1,914a,Physische Geographie,,,,,,,,,,QD 000,,,,,,,,,,,,,,"lkl=""qd 000""",,,,,"{""fi"":""lkl=\""qd 000\""""}"
914.1*,914.1X,914.X,914.X,TRUE,3,551.46,Meereskunde,,UKC 1** OR UKC 2**,,,,,,,,,,,,,,"lkl=""ukc 1?"" or lkl=""ukc 2?""",,,,,,,,,,,,,"{""all"":""lkl=\""ukc 1?\"" or lkl=\""ukc 2?\""""}"
914.11,914.11,914.1X,914.1X,TRUE,0,551.46132,Nordpolarmeer und europäisches Nordmeer,,QGZ 710 OR QGZ 720,,,,,,,,,,,,,,"lkl=""qgz 710"" or lkl=""qgz 720""",,,,,,,,,,,,,"{""all"":""lkl=\""qgz 710\"" or lkl=\""qgz 720\""""}"
914.12,914.12,914.1X,914.1X,TRUE,0,551.461334,Ostsee ,,QGZ 740,,,,,,,,,,,,,,"lkl=""qgz 740""",,,,,,,,,,,,,"{""all"":""lkl=\""qgz 740\""""}"
914.13,914.13,914.1X,914.1X,TRUE,0,551.461336,Nordsee,,QGZ 730,,,,,,,,,,,,,,"lkl=""qgz 730""",,,,,,,,,,,,,"{""all"":""lkl=\""qgz 730\""""}"
915.*,915.X,91X,91X,TRUE,6,914b,Anthropogeographie,,,,,,,,,,QE 000,,,,,,,,,,,,,,"lkl=""qe 000""",,,,,"{""fi"":""lkl=\""qe 000\""""}"
915.1,915.1,915.X,915.X,TRUE,0,914ba,Sozialgeographie,,,,,,,,,,QEA*,,,,,,,,,,,,,,"lkl=""qea?""",,,,,"{""fi"":""lkl=\""qea?\""""}"
915.2,915.2,915.X,915.X,TRUE,0,914bb,Bevölkerungsgeographie,,,,,,,,,,QEG*,,,,,,,,,,,,,,"lkl=""qeg?""",,,,,"{""fi"":""lkl=\""qeg?\""""}"
915.3,915.3,915.X,915.X,TRUE,0,914bc,Siedlungsgeographie,,,,,,,,,,QEN 000,,,,,,,,,,,,,,"lkl=""qen 000""",,,,,"{""fi"":""lkl=\""qen 000\""""}"
915.4,915.4,915.X,915.X,TRUE,0,914bd,Wirtschaftsgeographie,,,,,,,,,,QER 000,,,,,,,,,,,,,,"lkl=""qer 000""",,,,,"{""fi"":""lkl=\""qer 000\""""}"
915.5,915.5,915.X,915.X,TRUE,0,914be,"Verkehrsgeographie, Tourismus",,,,,,,,,,QER 800,,,,,,,,,,,,,,"lkl=""qer 800""",,,,,"{""fi"":""lkl=\""qer 800\""""}"
915.6,915.6,915.X,915.X,TRUE,0,914bf,Politische Geographie (Geopolitik),,,,,,,,,,QEI 000,,,,,,,,,,,,,,"lkl=""qei 000""",,,,,"{""fi"":""lkl=\""qei 000\""""}"
916.*,916.X,91X,91X,TRUE,2,914c,Angewandte Geographie,,,,,,,,,,QF 000,,,,,,,,,,,,,,"lkl=""qf 000""",,,,,"{""fi"":""lkl=\""qf 000\""""}"
916.1,916.1,916.X,916.X,TRUE,0,333.7,"Umweltforschung, Umweltschutz, Landschaftspflege",,,,,,,,,,QFC 400 OR QFC 480,,,,,,,,,,,,,,"lkl=""qfc 400"" or lkl=""qfc 480""",,,,,"{""fi"":""lkl=\""qfc 400\"" or lkl=\""qfc 480\""""}"
916.2,916.2,916.X,916.X,TRUE,0,71*,"Raumordnung, Raumplanung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
